sample_id,text,source_wav_path,duration
metadata_SPK_17_002462,عالم افتراضي، شنو تقصد بالضبط؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002462.wav,2.154
metadata_SPK_55_002770,العزيزة كورونا نلحقولك اللي يعدر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002770.wav,2.358
bahraini_sft_casual_cleaned_001313_response_seg_02,ولازم الحجام يكون فاهم شغله.,,
bahraini_sft_casual_cleaned_002827_response_seg_03,يعني لازم تكون حذر وتتبع الخطوات الصح عشان ما تمثل المشكلة.,,
bahraini_sft_casual_cleaned_003163_response_seg_03,يعني ما نعطي رواتب فوق اللي تستاهل،,,
metadata_SPK_17_002613_seg_00,ولا نوع من ال ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002613.wav,6.0
metadata_SPK_55_001790_seg_00,الموزة والله العظيم دول منها،,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001790.wav,6.0
bahraini_sft_conversation_gen_cleaned_001070_response_seg_00,أكيد، نضبط التنظيف قبل أو بعد وقت نومك.,,
bahraini_sft_cleaned_001207_response,غالبا الحملات تنظم باصات خاصة توصل الحجاج بين المواعر، والوقت مضبوط عشان ما يصير تزاحم.,,
metadata_SPK_03_001765,هذا اللي تطلع من الشهادة الوفاة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001765.wav,3.22
metadata_SPK_17_001454,هنا الـ «سيرك» المالي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001454.wav,1.237
metadata_SPK_55_000311_seg_00,المثل يقول حافظ بس مش فانوح حافظ و مش فانوح صح؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000311.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000830_response_seg_00,يعتمد على الجامعة: بعضهم يوفرون تأمين ضمن الرسوم وبعضهم اختياري.,,
bahraini_sft_casual_cleaned_000762_response_seg_04,وإذا حسيت إن المكان ما يناسبك أو الناس هنا تستغل،,,
bahraini_sft_casual_cleaned_000822_response_seg_03,وهذا الشي خلا المعرض ناجح بشكل كبير.,,
metadata_SPK_55_001753_seg_00,اللي عندها شك واللي عندها ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001753.wav,6.0
metadata_SPK_17_003476,أبو عبد الناصر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003476.wav,0.915
bahraini_sft_casual_cleaned_001794_response_seg_02,مع الوقت راح يشوفون فيك الجدية،,,
bahraini_sft_casual_cleaned_002978_response_seg_02,بس الحين صار فيه جودة وشغل محترم،,,
bahraini_sft_cleaned_000507_response_seg_01,بس الفرق إنه يصبر ويحتسب،,,
bahraini_sft_conversation_gen_cleaned_000662_response_seg_03,شركتكم جديدة؟,,
metadata_SPK_17_001666,عشان طلعت منها ال ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001666.wav,1.526
bahraini_sft_cleaned_002004_response,دور على طبيب عنده شهادة تخصص في تقويم أو علاج أسنان، وخبرته واضحة من تقييمات المرضى.,,
bahraini_sft_casual_cleaned_000773_response_seg_03,يعني الواحد صار يشوف الدنيا بشكل مختلف ويقدر النعم اللي ما كان ينتبه لها قبل.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000342_assistant_01_seg_00,إذا المسؤولية مشتركة،,,
bahraini_sft_cleaned_002603_response_seg_01,كوبا مختلفة اوكيا بتاريخها وثقافتها،,,
bahraini_sft_casual_cleaned_000356_response_seg_02,يعني الموضوع يحتاج رقابة عشان ما يصير ربا.,,
bahraini_sft_cleaned_001960_response_seg_00,لازم نوقف استهلاكنا اللاواعي لمنتجات الفردانية ونركز على القيم الأخلاقية والتواصل الحقيقي,,
bahraini_sft_casual_cleaned_000078_response_seg_01,لأنهم في التعليم الغربي يمكن ما يعطون نفس القيم اللي تربينا عليهم،,,
metadata_SPK_01_002420,شي اللي يخلاك تحب في النصرات؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002420.wav,1.373
bahraini_sft_casual_cleaned_001933_response_seg_00,لا لا، مو لازم.,,
bahraini_sft_conversation_gen_cleaned_000428_response_seg_01,غالبا عندهم كتب خفيفة ودفاتر وأقلام.,,
metadata_SPK_04_001159,طبعاً أكيد يعني لازم يعني الواحد يعني يبي انه يسوي أرباح مالية لكن ما كان الهدف,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001159.wav,6.0
metadata_SPK_01_000089,أنت يا الله سمحي تخبرينهم أن هي قصص واقعية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000089.wav,2.613
bahraini_sft_conversation_gen_single_speaker_cleaned_000916_response_seg_00,اتصل فيهم قبل تاريخ الاستحقاق واسأل عن تقسيط أو تمديد مهلة إذا متاح.,,
bahraini_sft_conversation_gen_cleaned_000743_response_seg_00,بعض الجهات تطلب تقرير بتاريخ قريب جدا ويكون فيه تشخيص وخطة علاج وختم واضح.,,
metadata_SPK_17_003609_seg_02,فوق المليون ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003609.wav,3.088
bahraini_sft_cleaned_001973_response_seg_00,لازم ترجع للدين وتبحث عن الهدف الحقيقي من وجودك،,,
bahraini_sft_casual_cleaned_002890_response_seg_03,ولا توقف،,,
bahraini_sft_conversation_gen_cleaned_000689_response_seg_00,عادة له مدة أو مراحل حسب البرنامج وهدفه، مو مفتوح على طول.,,
metadata_SPK_04_001409,رجعت قلتله أراد تهددني قلّها إيه أنا هددت؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001409.wav,3.006
bahraini_sft_casual_cleaned_002736_response_seg_00,الشيء المهم هو يكون في تواصل واضح،,,
metadata_SPK_01_002290,الكثيرة هذه,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002290.wav,0.772
bahraini_sft_conversation_gen_single_speaker_cleaned_000697_response_seg_04,"إذا فيه أي نقص بالمستندات علمني، يعطيك العافية.""",,
bahraini_sft_cleaned_003280_response_seg_00,المكسرات فيها دهني صحية وأوميغا 3 اللي تساعد في تقليل الالتهاب وتحسين المزاج،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000617_response_seg_03,وإذا عندكم أكثر من ناقل، خلو النظام يحدد الناقل تلقائي من رقم التتبع.,,
metadata_SPK_01_000527,بمعنى أن تتفكر تفكر فتشوف إن الخيار دي أفضل من الآخر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000527.wav,4.344
bahraini_sft_cleaned_003081_response_seg_00,الذكاء الاصطناعي يساعدك في تحسين الخدمة، تقليل الأخطاء، وتسريع العمليات.,,
metadata_SPK_17_000398_seg_00,تسوون جنات أغرير كامل؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000398.wav,3.556
bahraini_sft_cleaned_002518_response_seg_01,وخليش يشوف إنه مرغوب فيه،,,
bahraini_sft_cleaned_001573_response_seg_01,بس نظم كمية النشويات وخلك مع أشياء تقلل سرعة امتصاص السكر،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000900_response_seg_00,يعتمد إذا المضخة على عداد الخدمات المشتركة ولا على عداد شقتك.,,
bahraini_sft_casual_cleaned_001534_response_seg_04,وهذا يساعد على تنظيم السكر خاصة للي عندهم مقاومة أنسلين.,,
metadata_SPK_04_002136,لأن أنتي اللي وفكت أيه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002136.wav,1.424
metadata_SPK_17_002426_seg_00,عشان الباقى ما خدوا حاجة؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002426.wav,6.0
bahraini_sft_cleaned_000307_response_seg_00,اللهجة هي هويتنا،,,
metadata_SPK_04_002726,هون أن خطبته قال في معنى الحديث,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002726.wav,3.122
bahraini_sft_conversation_gen_single_speaker_cleaned_000177_response_seg_00,يمكن الراوتر ما يتحمل أو فيه إعدادات قديمة.,,
bahraini_sft_cleaned_003139_response_seg_00,والله استثمار جيد،,,
bahraini_sft_casual_cleaned_002144_response_seg_01,بعد الدور الاجتماعي مهم، يعني يكون محبوب بين الناس ويساعدهم، مو بس يرفع الأذان ويروح.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000140_response_seg_03,وبعدها ريستارت للراوتر والجهاز.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000275_assistant_01_seg_01,شنو كود المتطلب، وهل درجتها ظاهرة في كشف الدرجات؟,,
metadata_SPK_01_003029_seg_02,عبالة هو قاعد أنه وصل لمرحلة اللي لازم أن الشخص يوصل لها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_003029.wav,6.0
metadata_SPK_17_001973,بتنطنت ايام يومين ثلاثة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001973.wav,2.12
bahraini_sft_conversation_gen_cleaned_000836_response_seg_02,هل وصلك إشعار بسبب؟,,
bahraini_sft_casual_cleaned_002557_response_seg_03,خصوصا أن البحرين متقدمة في المجال مقارنة بدول الخليج.,,
bahraini_sft_cleaned_000286_response_seg_01,وتركز على دراسة السوق المحلي قبل اليقرار.,,
metadata_SPK_03_001364,اللي هو حبه انا بابا اشيه تحبه انا حبه، اللي هو بقولك اشيه تستغرب منها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001364.wav,6.0
bahraini_sft_casual_cleaned_000736_response_seg_02,بس يعني تعرف تتعلم من الهمثلمة وتحطها دافع لك للتطور.,,
bahraini_sft_cleaned_000162_response_seg_02,وكل واحد له استراتيجياته.,,
bahraini_sft_conversation_gen_cleaned_000852_response_seg_03,تعارض ولا ظروف دوام؟,,
metadata_SPK_01_001583,الشيخ أقدر أقول,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001583.wav,1.441
bahraini_sft_conversation_gen_cleaned_000755_response_seg_00,يعتمد على نوع الخدمة: إذا فيها تغيير بيانات حساسة أو صرف مبالغ، ممكن يطلبون تحقق حضوري.,,
metadata_SPK_17_000310,سألك حين عن كذا قطعة و أنت قابلي تقوللي ايه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000310.wav,6.0
metadata_SPK_03_002235,أنا صورت الفيديو طبعاً,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_002235.wav,1.452
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000296_assistant_01_seg_01,شنو اليوم المقترح والوقت؟,,
bahraini_sft_casual_cleaned_001614_response_seg_03,ما يصير تجبر نفسك على شي وانت مو جاهز.,,
metadata_SPK_01_002595,الوظيفة انت مام,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002595.wav,1.136
bahraini_sft_casual_cleaned_003151_response_seg_03,وهذا يساعدنا نطور ونبني ثقة مع المتبرعين.,,
bahraini_sft_cleaned_001186_response_seg_02,وحط أهداف واضحة تحققها بخطوات صغيرة.,,
bahraini_sft_casual_cleaned_002795_response_seg_01,يعني جربت سيارات مختلفة وتعلمت شلون أصرف عليهم بدون ما أضيع فلوسي.,,
bahraini_sft_casual_cleaned_002877_response_seg_06,وصدقني مع الوقت رح تتغير نظرته للأكل.,,
metadata_SPK_03_000951,إن شاء الله إيه إن شاء الله هالمرة ما أفوت يعني باريس,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000951.wav,3.377
bahraini_sft_casual_cleaned_002274_response_seg_02,وبعض الأبحاث تقول فيه أبراج ثانية وأكثر وتغييرات حسب حركة الأرض والكواكب.,,
bahraini_sft_conversation_gen_cleaned_000390_response_seg_00,ركز على القصة أول شي: الكتف لازم يركب مضبوط وما يكون واسع.,,
metadata_SPK_55_000323,ووائد علي ووائد عطمان ووائد عمر ووائد يعني أسامي قليل الأسامي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000323.wav,6.0
metadata_SPK_17_002695,الموجودين عندنا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002695.wav,1.247
bahraini_sft_casual_cleaned_002586_response_seg_02,فممكن تساعد بالتخفيف من التوتر والضغط النفسي،,,
bahraini_sft_cleaned_002108_response_seg_01,يعني شنو الأسهم اللي تتحرك بسرعة وتقدر تربح أو تخسر منها بسرعه.,,
bahraini_sft_cleaned_000678_response_seg_00,نركز على النظافة والأمن والسلامة،,,
metadata_SPK_01_000066,النبذنب إلا رأيت ذلك في خلق زوجتي أو في دبتي يقول أشوف زوجتي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000066.wav,6.0
bahraini_sft_conversation_gen_cleaned_000169_response_seg_00,يصير إذا ما عليه استخدام وبحالة ممتازة.,,
metadata_SPK_17_002570,عشان يأمنون بيتهم في المستقبل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002570.wav,2.442
metadata_SPK_01_002870,وأين تشوف المستقبل في هذا المجال؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002870.wav,1.645
bahraini_sft_casual_cleaned_002639_response_seg_01,حاول تشتغل على تطوير خدمات بسيطة ترفع القيمة،,,
bahraini_sft_conversation_gen_cleaned_000800_response_seg_01,اللي يأثر أكثر: المكيف، السخان، والنشافة.,,
bahraini_sft_casual_cleaned_003029_response_seg_01,لازم تسوي اجتماعات يومية أو أسبوعية مع فريقك،,,
bahraini_sft_cleaned_002872_response_seg_02,خاصة إذا كان عنده دعم من الأسرة والمجتمع.,,
bahraini_sft_casual_cleaned_002197_response_seg_02,بس التنويع بيفيد عشان تقلل المخاطر.,,
metadata_SPK_01_000540_seg_00,الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة الوزيارة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000540.wav,2.86
metadata_SPK_55_001945,فأنا تمانى ان في جهة يعنى تاخد بيدي و نسوي ليش لأ معيب ليش ان انت,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001945.wav,6.0
bahraini_sft_casual_cleaned_003259_response_seg_02,خاصة الموي الخفيف،,,
bahraini_sft_casual_cleaned_002951_response_seg_02,فالأفضل تقلل منها لأن ممكن تأثر على الهرمونات عند البنات اللي عندهم التكيس.,,
metadata_SPK_17_002518_seg_00,على سنين و ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002518.wav,3.373
metadata_SPK_17_002463,بودكاست قاعد توحي روحك عن اللي قاعد يصير,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002463.wav,2.858
bahraini_sft_conversation_gen_cleaned_000953_response_seg_01,إذا تعطيني من وين بتطلع، أقول لك أقرب مدخل ومكان المواقف.,,
bahraini_sft_casual_cleaned_001038_response_seg_02,الأحسن تستخدم التطبيقات البنكية اللي عندهم،,,
bahraini_sft_cleaned_002373_response_seg_02,النفسية.,,
bahraini_sft_cleaned_001555_response_seg_00,الخبرة تبنيها بالتطبيق والوعي، مو بس تسمع أو تقرأ.,,
bahraini_sft_casual_cleaned_001523_response_seg_03,بس الصراحة كل حالة تختلف.,,
metadata_SPK_55_001203,الله عز وجل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001203.wav,0.721
bahraini_sft_casual_cleaned_000661_response_seg_03,بس لازم الكل يكون متعاون ويأخذ آراء بعض بدون مصالح شخصية.,,
metadata_SPK_17_002967,تقطع الضغط نفسي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002967.wav,1.373
metadata_SPK_55_000860,البول والرثمانة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000860.wav,0.983
bahraini_sft_cleaned_002700_response_seg_02,ترا الاستمرارية وتنظيم الوقت أهم من الفكرة نفسها.,,
metadata_SPK_04_001075_seg_01,كنت لها أختي مرزان,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001075.wav,6.0
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000100_assistant_03,اوكي، خليها: “بدون بصل، بدون ثوم، بدون فلفل أسود، والصوص على جنب.” بهالشكل تكون واضحة.,,
bahraini_sft_casual_cleaned_001830_response_seg_04,تعلمك الصبر،,,
metadata_SPK_55_000161_seg_00,فاهم المعنى في أين؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000161.wav,4.48
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000324_assistant_03_seg_01,هذا عادة برسوم بسيطة حسب التوفر.,,
bahraini_sft_casual_cleaned_000008_response_seg_02,بس المشكلة بعض الأحيان في التفاهم والانسجام مع الفريق،,,
bahraini_sft_casual_cleaned_003307_response_seg_04,مو يعني لازم تعذب نفسك عشان بس تخف وزنك.,,
bahraini_sft_conversation_gen_cleaned_000401_response_seg_02,الأفضل تسألهم قبل الشراء عشان تكون الأمور واضحة.,,
bahraini_sft_casual_cleaned_001745_response_seg_00,والله تصرفاتها مره معقدة،,,
metadata_SPK_01_003085,عشان نشوف مشهور يطلع في تيك توك ماعنده رسالة هو مجرد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_003085.wav,6.0
bahraini_sft_casual_cleaned_000580_response_seg_03,يعني مو بس قصة دينية، بل مرجع للفلك والحسابات والوقت، خاصة مع الشهور القمرية.,,
metadata_SPK_55_001120_seg_01,هقولّها الدنيا تلفيك؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001120.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000434_response_seg_02,الاستلام باسمك ولا باسم شخص ثاني؟,,
metadata_SPK_17_000891,أي شيء بيغير كل شيء,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000891.wav,1.441
metadata_SPK_01_001671,لكن دا منقولة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001671.wav,1.017
bahraini_sft_casual_cleaned_000323_response_seg_02,ترى مرات الواحد يتردد أو يخاف يتكلم قدام الناس.,,
metadata_SPK_03_001444,شوية اللاعب اللاعبين اللي كانوا يعني مشهورين في ذاك ال وقت أوي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001444.wav,6.0
metadata_SPK_17_000690,انت كلمتني عن هالشي و إيش كثر انت استثمرت في علامتك التجارية؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000690.wav,6.0
bahraini_sft_casual_cleaned_000449_response_seg_04,غير كذا، الصحبة تضيف جو حلو.,,
