sample_id,text,source_wav_path,duration
metadata_SPK_17_003344,المعظم الناس ما عندهم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003344.wav,2.205
bahraini_sft_conversation_gen_single_speaker_cleaned_000384_response_seg_00,ممكن يكون موجود بالمخزن أو بفرع ثاني.,,
metadata_SPK_04_000359,وانا تعرف أحيانًا لما انت يعني قاعد تسوي الشاي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000359.wav,4.005
bahraini_sft_conversation_gen_cleaned_000448_response_seg_01,وإذا عندك رقم طلب/معاملة من رسالة أو من التطبيق، هذا غالبا اللي يقصدونه.,,
bahraini_sft_conversation_gen_cleaned_001143_response_seg_01,بس يهمنا تين قبل الموعد بعشر دقايق،,,
bahraini_sft_conversation_gen_cleaned_000668_response_seg_02,قول لي الفرق كم تقريبا عشان أقول لك شنو أكثر حل يمشي.,,
metadata_SPK_04_000192,فيه سياحة عربية من الخليج إذا ما فيه من الخليج فيه من دا قصوبة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000192.wav,5.295
metadata_SPK_55_001185_seg_01,تاريخ الصحي عندكوا عندكوا الزوج عندكم يعني؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001185.wav,6.0
metadata_SPK_03_000732,بصحيح طبعًا نفسي، أنا هأقولهم بعد كذلك، أنا لما أزور مرضى,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000732.wav,4.124
metadata_SPK_04_002031_seg_01,شو لا تشتكون عليه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002031.wav,3.427
bahraini_sft_conversation_gen_cleaned_000739_response_seg_02,الأفضل تسويه بأقرب وقت وتأكد من الحساب البنكي والعنوان.,,
metadata_SPK_01_002555,ووزارة الإعلام إذاعت البحرين كان لكم مقر هناك وتفاعلات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002555.wav,6.0
metadata_SPK_17_001098,بالنهاية ما قابل مياه السفر حسابي خلاص سفر لإيه لما شاف إن هاي الشخص مافيه من,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001098.wav,6.0
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000076_assistant_05_seg_01,مرات يطلع باسم شركة دفع مو نفس اسم الخدمة.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001034_response_seg_00,اذا في توفر King بهالليلة يبدلون لك.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000360_assistant_05_seg_02,عشان نطابق البيانات ونفعّل الحساب من جديد.,,
metadata_SPK_01_002763,ومشاركات هذه كانت في فترة يعني عضويتك في مجلس البلدي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002763.wav,4.863
metadata_SPK_01_000676,ما جينا قضاء,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000676.wav,1.016
metadata_SPK_55_001419,يصير نامعه داخل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001419.wav,1.254
metadata_SPK_04_001629,بتعرف أشلون تنجح فيها في أي مكان ثاني، هذه نصيحتي وواقعي مهم إنه رائد العمل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001629.wav,6.0
metadata_SPK_17_002694_seg_00,يتطوع و يشتغلوا وياكم ان شاء الله، شون الطريقة؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002694.wav,6.0
bahraini_sft_conversation_gen_cleaned_000654_response_seg_00,خلهم يركزون على ثلاث أشياء:,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000719_response_seg_01,إذا عندك صورة، حولها PDF وخلها صفحة وحدة أو مرتبة، ولا تنسى حجم الملف لا يتعدى الحد.,,
metadata_SPK_01_000623,أفقدوا وطنهم فهذه رأي في الموضوع بخصوص,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000623.wav,6.0
metadata_SPK_55_001316,يعني ماري متفاجأة متفاجأة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001316.wav,3.631
metadata_SPK_01_002394_seg_01,اشتغلت في العلاقات العامة،,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002394.wav,6.0
metadata_SPK_04_000843,معلمت خوي لأن انا واثقة ثم يعندي يقين ان اهي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000843.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000993_response_seg_01,إذا ممكن تأكيد الوقت/المكان، وأنا حاضر.,,
metadata_SPK_55_001432,فمسكت دم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001432.wav,1.129
bahraini_sft_conversation_gen_cleaned_000409_response_seg_02,تبي يونيفورم كامل ولا قطع معينة؟,,
bahraini_sft_conversation_gen_cleaned_000688_response_seg_03,أهم شي تجهز الملفات واضحة.,,
bahraini_sft_conversation_gen_cleaned_001064_response_seg_00,سهل، قبل آخر يوم بلغنا ونشيك التوفر ونثبت لك بنفس الغرفة إذا نقدر.,,
metadata_SPK_55_002452,أو بعيونك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002452.wav,1.207
metadata_SPK_01_001646,البحرين بتقولك و أنا ولد صغير من عيال البحرين و كلنا ابناء بارين للبلد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001646.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_001305_response_seg_01,ولا تذكر انت التفاصيل.,,
metadata_SPK_55_001704,هي المصرحة رسميا حكوميا بقانون,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001704.wav,2.833
metadata_SPK_55_001373,من دم الكلام التي دي لأ يطلع سائل و دقيقتين برّع يعني,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001373.wav,6.0
bahraini_sft_conversation_gen_cleaned_000516_response_seg_00,"""استثناء"" يعني صار شي غير طبيعي مثل نقص معلومات، تأخير جمركي، أو مشكلة عنوان.",,
metadata_SPK_04_001393_seg_00,جتلي حافظ العشرة وين انت حافظ العشرة؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001393.wav,5.536
bahraini_sft_conversation_gen_single_speaker_cleaned_000491_response_seg_03,الأحسن إذا الخطأ كبير خذي نسخة جديدة وعبّيها من أول.,,
metadata_SPK_04_000641_seg_00,يحس في فرق يتلتح شوية لما يكبر، ليش؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000641.wav,5.227
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000247_assistant_03_seg_01,لا تعتمدين عليه بهالحالة عشان السلامة قبل الفاتورة.,,
metadata_SPK_01_000005,الله يعفو عنها هاي بعض اللي احنا نذنبها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000005.wav,2.85
metadata_SPK_04_003845,حاجة جنسيتها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003845.wav,1.237
metadata_SPK_03_001371_seg_00,عبدالعزيز خد جل وقتي وينك يا ابو عبدالعزيز ما شوفناك والله انا عبدالعزيز يعني ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001371.wav,6.0
metadata_SPK_17_001867,و عن مستقبل Eatco طبعا انت حين بعت الشركة بس,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001867.wav,6.0
metadata_SPK_04_002083_seg_01,بسبب اللهجة فاللهجة جواز سفر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002083.wav,4.276
metadata_SPK_03_000762,يا عميما يقولوا ليه شغب؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000762.wav,2.188
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000300_assistant_03_seg_01,بتكون على تلفون ولا فيديو؟,,
metadata_SPK_03_000026_seg_00,عارفه واحد قير رغم واحد فنشه يابا واحد تاني يابا يابا يابا يابا يابا يابا يابا يابا يابا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000026.wav,6.0
metadata_SPK_04_000984_seg_01,كنت حينها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000984.wav,6.0
bahraini_sft_conversation_gen_cleaned_000412_response_seg_00,إذا الموسم حار، خذ قماش خفيف ما يلزق مثل الكريب الخفيف أو ندا بدرجة خفيفة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000200_assistant_05_seg_01,سوّه بسرعة وقدّم طلب جديد بالبيانات الصح،,,
bahraini_sft_conversation_gen_cleaned_000208_response_seg_01,إذا ما تبي كل شي، تقدر تحدد تنبيه فوق مبلغ معين.,,
metadata_SPK_17_000700,ياخد مخاطرة كبيرة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000700.wav,1.611
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000344_assistant_03_seg_01,يعطون قيمة سوق وقت الحادث،,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000343_response_seg_00,لفها زين بملابس أو bubble wrap وحطها بنص الشنطة بعيد عن الأطراف.,,
metadata_SPK_01_000953,الله سبحانه وتعالى يقول,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000953.wav,1.186
metadata_SPK_01_001907,فاضي الأثر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001907.wav,0.915
metadata_SPK_17_002917,أما شون بنت و هالمهارة و شون الشخص اللي في البيت اليوم اللي يبي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002917.wav,6.0
metadata_SPK_17_003646,شيء نشوفه واحد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003646.wav,1.815
metadata_SPK_04_002507,علشان انت تحقق الاستدامة والاستمرارية والنجاح هذه كلها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002507.wav,5.159
bahraini_sft_conversation_gen_single_speaker_cleaned_000911_response_seg_00,بعض أجهزة RO يصير فيها هدر ماي كجزء من التشغيل، خصوصاً إذا الضغط مو مضبوط.,,
metadata_SPK_17_000042,مئة بالمائة و أبي أتكلم بقعد عن أهمية الاستدامة لإن أنا كان,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000042.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000123_response_seg_01,عطيني رقم الطلب وتاريخ الإلغاء وطريقة الدفع، وبأتابع لك إذا في رقم مرجع للرد.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000276_assistant_01_seg_02,وإذا السكشن الثاني فيه مقاعد فاضية؟,,
metadata_SPK_04_001016,أثاري رايح بعوها ديرته,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001016.wav,2.205
bahraini_sft_conversation_gen_cleaned_000196_response_seg_02,تبي نجرب نحدث الرقم أو تفعل توثيق عبر التطبيق إذا متوفر؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000339_response_seg_00,لا تطلع من الصالة، روح فوراً لمكتب Lost & Found/ baggage services وسجّل بلاغ.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000888_response_seg_00,تأكد رقم العداد الموجود بالفاتورة يطابق العداد اللي يخدم شقتك فعلاً.,,
metadata_SPK_55_002700_seg_00,قال لها أنا فلان كنت لازم أقول لها احنا يعني why do you want يعني قال لها انا اتكلمتك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002700.wav,5.618
metadata_SPK_04_000795,السلاح يعطيك سلاح هذه القراءة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000795.wav,2.409
bahraini_sft_conversation_gen_cleaned_000858_response_seg_01,عطني اسم كليتك، وبقول لك الطريقة الأسرع، وتبي موعد حضوري ولا أونلاين؟,,
metadata_SPK_55_000203,الأملاج هو اسمه,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000203.wav,1.73
bahraini_sft_conversation_gen_single_speaker_cleaned_000436_response_seg_01,بعد شوف إذا حجمها cabin ولا check-in حسب سفرك.,,
bahraini_sft_conversation_gen_cleaned_000371_response_seg_01,إذا تقدر، ادخل على حجزك وادفع زيادة الشنط قبل لا تروح، يوفر عليك.,,
metadata_SPK_17_000048_seg_00,ال clients الزبائن مالينك؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000048.wav,4.412
bahraini_sft_conversation_gen_cleaned_001291_response_seg_00,قوليها بشكل بسيط:,,
bahraini_sft_conversation_gen_cleaned_000497_response_seg_00,"اكتب: Building No., Road No., Block, Area, Governorate, Bahrain.",,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000157_assistant_05_seg_00,خليج على safe: روحي البوابة أول، عقب إذا عندج وقت روحي كوفي أو duty free.,,
metadata_SPK_01_001224,مقدر ومحتوم لا يتغير,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001224.wav,1.747
metadata_SPK_03_000357,أو مرسى زي رسول محمد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000357.wav,4.09
bahraini_sft_conversation_gen_single_speaker_cleaned_001274_response_seg_00,اي سلمّه للبارستا أو المدير وخليهم يحطونه في مكان مقفل، وخلهم يسجلون وقت التسليم.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001027_response_seg_00,اي سويها وقت التشيك إن، خليهم يحجزون لك من الـ concierge أو الريسبشن.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000893_response_seg_03,تبين تجهزين المستندات شنو؟,,
metadata_SPK_17_000168,الحصاب يبتدي يتراجع,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000168.wav,4.677
metadata_SPK_01_002192,القاط طيبة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002192.wav,0.949
metadata_SPK_55_001032,في طريقة يعني، بس ما شراب,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001032.wav,2.799
metadata_SPK_17_000090,مسوي review شارعي بالضبط اللي بتشتريه و قاعد يجرب كل شي و يقولك شلون بعد؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000090.wav,5.907
metadata_SPK_03_001685,تعالى وثقاتي بالله,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001685.wav,1.298
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000282_assistant_03_seg_03,وأحيانًا موافقة القسم على المحتوى.,,
metadata_SPK_04_002509,بحق حريتك الشخصية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002509.wav,1.916
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000097_assistant_05_seg_02,غالباً يرجعونها أو يعطونك رصيد.,,
metadata_SPK_01_000495,بخالد نبدأ عن الخيل العربي اللاصيلة الخيل البحرية من أبراز الدنيا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000495.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_001029_response_seg_02,وإذا تبي takeaway coffee قول لهم.,,
bahraini_sft_conversation_gen_cleaned_001079_response_seg_00,يصير في بعض الحالات، خصوصا إذا الورشة مو معتمدة أو المطالبة تعويض نقدي.,,
bahraini_sft_conversation_gen_cleaned_000034_response_seg_01,إذا سونار بطن غالبا يفضل مثانة شوي ممتلية بالبدايات.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000219_assistant_05_seg_00,مرات يبين بس إذا الحالة “مرفوض/مطلوب استكمال”.,,
metadata_SPK_55_001819,اسمونا حزاما رياضية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001819.wav,1.407
bahraini_sft_conversation_gen_cleaned_000996_response_seg_01,عطني الإيميل أو رقم الواتساب، وبرسل لك رسالة فيها التاريخ والوقت واسم الشركة والموقع.,,
metadata_SPK_04_003323,الشرعية حق ولدي حسن وعطيت المعلومات كلها طرشت لها الصورة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003323.wav,6.0
bahraini_sft_conversation_gen_cleaned_001235_response_seg_01,عطني رقم الفاتورة وبشيك لك إذا انربطت العملية صح.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000212_assistant_05_seg_02,نرجو تزويدنا بتحديث ووقت متوقع لإتمام الإجراء، وهل يوجد أي نواقص؟”,,
metadata_SPK_01_000867,أنا ببيك تكلمي أنت كيعني خريج كلية «سينهاست» و كأسكري,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000867.wav,5.261
bahraini_sft_conversation_gen_single_speaker_cleaned_000256_response_seg_00,اي اكيد.,,
metadata_SPK_55_002234,عوام اتكلم عامي ما اتكلم لغة عربية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002234.wav,2.392
metadata_SPK_04_000901,في شاية حديجي براك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000901.wav,1.309
metadata_SPK_01_000592,بس بالتزامن مع إطلاق المعرض اللي بيكون من تاريخ 13 لتاريخ 15 إن شاء الله,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000592.wav,5.356
metadata_SPK_55_001221,انت بقى انا حقيقة بتبقى في اين؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001221.wav,1.662
bahraini_sft_conversation_gen_single_speaker_cleaned_000251_response_seg_00,شيك وصف العملية في كشف الحساب، مرات يكون رسوم بطاقة/تنبيهات/اشتراك خدمة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000194_assistant_03_seg_03,لأن بدون صلاحية submit ما يمشي الطلب.,,
